1241667464	20250503	202505	2025	2025.3370	ELI	FIRST LADY						ELI			RUS	MOSCOW	RUS								1	040	040	04	1	1.0	10	1	6	3.47826086956522	1	Azerbaijan	AJ	AJ		40.5	47.5	AJ	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20250503233000	https://en.apa.az/official-news/president-of-azerbaijan-ilham-aliyev-met-with-patriarch-kirill-of-moscow-and-all-russia-updated-photo-466708
1241667465	20250503	202505	2025	2025.3370	ELI	FIRST LADY						ELI			RUS	RUSSIA	RUS								0	040	040	04	1	1.0	2	1	2	3.47826086956522	1	Azerbaijan	AJ	AJ		40.5	47.5	AJ	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	1	Azerbaijan	AJ	AJ		40.5	47.5	AJ	20250503233000	https://en.apa.az/official-news/president-of-azerbaijan-ilham-aliyev-met-with-patriarch-kirill-of-moscow-and-all-russia-updated-photo-466708
1241667466	20250503	202505	2025	2025.3370	ELI	FIRST LADY						ELI			RUS	RUSSIA	RUS								0	051	051	05	1	3.4	2	1	2	3.47826086956522	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20250503233000	https://en.apa.az/official-news/president-of-azerbaijan-ilham-aliyev-met-with-patriarch-kirill-of-moscow-and-all-russia-updated-photo-466708
1241667467	20250503	202505	2025	2025.3370	EUR	EUROPEAN	EUR								AUS	AUSTRALIAN	AUS								0	050	050	05	1	3.5	9	1	9	6.78642714570858	4	Canberra, Australian Capital Territory, Australia	AS	AS01	4940	-35.2833	149.217	-1563952	4	Canberra, Australian Capital Territory, Australia	AS	AS01	4940	-35.2833	149.217	-1563952	4	Canberra, Australian Capital Territory, Australia	AS	AS01	4940	-35.2833	149.217	-1563952	20250503233000	https://citynews.com.au/2025/world-leaders-congratulate-albo-on-labors-victory/
1241667468	20250503	202505	2025	2025.3370	EUR	EUROPEAN	EUR								AUS	AUSTRALIAN	AUS								0	050	050	05	1	3.5	1	1	1	6.78642714570858	1	Indonesia	ID	ID		-5	120	ID	4	Canberra, Australian Capital Territory, Australia	AS	AS01	4940	-35.2833	149.217	-1563952	4	Canberra, Australian Capital Territory, Australia	AS	AS01	4940	-35.2833	149.217	-1563952	20250503233000	https://citynews.com.au/2025/world-leaders-congratulate-albo-on-labors-victory/
1241667469	20250503	202505	2025	2025.3370	EUR	EUROPE	EUR								CHE	ZURICH	CHE								1	042	042	04	1	1.9	3	1	3	4.65549348230912	4	Vienna, Wien, Austria	AU	AU09	5672	48.2	16.3667	-1995499	4	Vienna, Wien, Austria	AU	AU09	5672	48.2	16.3667	-1995499	4	Vienna, Wien, Austria	AU	AU09	5672	48.2	16.3667	-1995499	20250503233000	https://www.islands.com/1846358/world-most-ambitious-train-trip-once-in-a-lifetime-journey-around-globe-packed-luxury/
1241667470	20250503	202505	2025	2025.3370	EUR	EUROPE	EUR								CHE	ZURICH	CHE								1	042	042	04	1	1.9	5	1	5	4.65549348230912	1	France	FR	FR		46	2	FR	1	France	FR	FR		46	2	FR	1	France	FR	FR		46	2	FR	20250503233000	https://www.islands.com/1846358/world-most-ambitious-train-trip-once-in-a-lifetime-journey-around-globe-packed-luxury/
1241667471	20250503	202505	2025	2025.3370	FRA	FRANCE	FRA								AUS	AUSTRALIA	AUS								0	100	100	10	3	-5.0	1	1	1	6.78642714570858	4	Canberra, Australian Capital Territory, Australia	AS	AS01	4940	-35.2833	149.217	-1563952	4	Canberra, Australian Capital Territory, Australia	AS	AS01	4940	-35.2833	149.217	-1563952	4	Canberra, Australian Capital Territory, Australia	AS	AS01	4940	-35.2833	149.217	-1563952	20250503233000	https://citynews.com.au/2025/world-leaders-congratulate-albo-on-labors-victory/
1241667472	20250503	202505	2025	2025.3370	FRA	FRANCE	FRA								AUS	AUSTRALIA	AUS								0	100	100	10	3	-5.0	3	1	3	6.78642714570858	1	France	FR	FR		46	2	FR	4	Canberra, Australian Capital Territory, Australia	AS	AS01	4940	-35.2833	149.217	-1563952	4	Canberra, Australian Capital Territory, Australia	AS	AS01	4940	-35.2833	149.217	-1563952	20250503233000	https://citynews.com.au/2025/world-leaders-congratulate-albo-on-labors-victory/
1241667473	20250503	202505	2025	2025.3370	FRA	FRANCE	FRA								AUS	AUSTRALIA	AUS								0	100	100	10	3	-5.0	1	1	1	6.78642714570858	1	India	IN	IN		20	77	IN	1	India	IN	IN		20	77	IN	1	India	IN	IN		20	77	IN	20250503233000	https://citynews.com.au/2025/world-leaders-congratulate-albo-on-labors-victory/
1241667474	20250503	202505	2025	2025.3370	FRA	FRANCE	FRA								OPP	OPPOSITION LEADER						OPP			0	051	051	05	1	3.4	10	1	10	2.79232111692845	4	Canberra, Australian Capital Territory, Australia	AS	AS01	4940	-35.2833	149.217	-1563952	4	Canberra, Australian Capital Territory, Australia	AS	AS01	4940	-35.2833	149.217	-1563952	4	Canberra, Australian Capital Territory, Australia	AS	AS01	4940	-35.2833	149.217	-1563952	20250503233000	https://citynews.com.au/2025/straight-back-to-hard-labor-for-albanese-after-poll-win/
1241667475	20250503	202505	2025	2025.3370	GBR	UNITED KINGDOM	GBR																		0	020	020	02	1	3.0	4	1	4	-4.42176870748299	4	Porton Down, Wiltshire, United Kingdom	UK	UKP8	40139	51.1167	-1.7	-2605632	0								4	Porton Down, Wiltshire, United Kingdom	UK	UKP8	40139	51.1167	-1.7	-2605632	20250503233000	https://www.dailymail.co.uk/home/books/article-14672561/The-Sleep-Room-Jon-Stock-celia-imrie-book-review-mental-health.html
1241667476	20250503	202505	2025	2025.3370	GBR	UNITED KINGDOM	GBR																		0	043	043	04	1	2.8	4	1	4	-4.42176870748299	4	Porton Down, Wiltshire, United Kingdom	UK	UKP8	40139	51.1167	-1.7	-2605632	0								4	Porton Down, Wiltshire, United Kingdom	UK	UKP8	40139	51.1167	-1.7	-2605632	20250503233000	https://www.dailymail.co.uk/home/books/article-14672561/The-Sleep-Room-Jon-Stock-celia-imrie-book-review-mental-health.html
1241667477	20250503	202505	2025	2025.3370	GBR	BIRMINGHAM	GBR																		1	130	130	13	3	-4.4	2	1	2	-5.77777777777778	3	Pentonville, Alabama, United States	US	USAL	AL037	32.8157	-86.2277	156870	0								3	Pentonville, Alabama, United States	US	USAL	AL037	32.8157	-86.2277	156870	20250503233000	https://www.alabamawx.com/?p=278198
1241667478	20250503	202505	2025	2025.3370	GBR	BIRMINGHAM	GBR																		1	130	130	13	3	-4.4	2	1	2	-6.66666666666667	3	Weoka Mills, Alabama, United States	US	USAL	AL051	32.6818	-86.3005	157234	0								3	Weoka Mills, Alabama, United States	US	USAL		32.6818	-86.3005	157234	20250503233000	https://www.alabamawx.com/?p=278192
1241667479	20250503	202505	2025	2025.3370	GBR	BIRMINGHAM	GBR																		1	192	192	19	4	-9.5	3	1	3	-9.09090909090906	2	Alabama, United States	US	USAL		32.799	-86.8073	AL	0								2	Alabama, United States	US	USAL		32.799	-86.8073	AL	20250503233000	https://www.alabamawx.com/?p=278169
1241667480	20250503	202505	2025	2025.3370	GBR	UNITED KINGDOM	GBR								AUS	AUSTRALIA	AUS								0	051	051	05	1	3.4	2	1	2	6.78642714570858	1	United Kingdom	UK	UK		54	-4	UK	4	Canberra, Australian Capital Territory, Australia	AS	AS01	4940	-35.2833	149.217	-1563952	4	Canberra, Australian Capital Territory, Australia	AS	AS01	4940	-35.2833	149.217	-1563952	20250503233000	https://citynews.com.au/2025/world-leaders-congratulate-albo-on-labors-victory/
1241667481	20250503	202505	2025	2025.3370	GBR	UNITED KINGDOM	GBR								AUSGOV	AUSTRALIA	AUS					GOV			0	051	051	05	1	3.4	2	1	2	6.78642714570858	4	Canberra, Australian Capital Territory, Australia	AS	AS01	4940	-35.2833	149.217	-1563952	4	Canberra, Australian Capital Territory, Australia	AS	AS01	4940	-35.2833	149.217	-1563952	4	Canberra, Australian Capital Territory, Australia	AS	AS01	4940	-35.2833	149.217	-1563952	20250503233000	https://citynews.com.au/2025/world-leaders-congratulate-albo-on-labors-victory/
1241667482	20250503	202505	2025	2025.3370	GBR	EDINBURGH	GBR								CVL	TRAVELER						CVL			1	042	042	04	1	1.9	6	1	6	3.51351351351351	4	Edinburgh, Edinburgh, City of, United Kingdom	UK	UKU8	40173	55.95	-3.2	-2595386	4	Edinburgh, Edinburgh, City of, United Kingdom	UK	UKU8	40173	55.95	-3.2	-2595386	4	Edinburgh, Edinburgh, City of, United Kingdom	UK	UKU8	40173	55.95	-3.2	-2595386	20250503233000	https://www.islands.com/1847378/situated-between-glasgow-edinburgh-scottish-town-easy-access-stunning-canal-quaint-appeal-larbert-scotland/
1241667483	20250503	202505	2025	2025.3370	GBR	EDINBURGH	GBR								CVL	TRAVELER						CVL			1	042	042	04	1	1.9	2	1	2	3.51351351351351	4	Edinburgh, Edinburgh, City of, United Kingdom	UK	UKU8	40173	55.95	-3.2	-2595386	4	Larbert, Falkirk, United Kingdom	UK	UKU9	40176	56.0167	-3.83333	-2600761	4	Larbert, Falkirk, United Kingdom	UK	UKU9	40176	56.0167	-3.83333	-2600761	20250503233000	https://www.islands.com/1847378/situated-between-glasgow-edinburgh-scottish-town-easy-access-stunning-canal-quaint-appeal-larbert-scotland/
1241667484	20250503	202505	2025	2025.3370	GBR	EDINBURGH	GBR								CVL	TRAVELER						CVL			1	042	042	04	1	1.9	2	1	2	3.51351351351351	4	Larbert, Falkirk, United Kingdom	UK	UKU9	40176	56.0167	-3.83333	-2600761	4	Larbert, Falkirk, United Kingdom	UK	UKU9	40176	56.0167	-3.83333	-2600761	4	Larbert, Falkirk, United Kingdom	UK	UKU9	40176	56.0167	-3.83333	-2600761	20250503233000	https://www.islands.com/1847378/situated-between-glasgow-edinburgh-scottish-town-easy-access-stunning-canal-quaint-appeal-larbert-scotland/
1241667485	20250503	202505	2025	2025.3370	GBR	UNITED KINGDOM	GBR								CVL	TRAVELER						CVL			1	043	043	04	1	2.8	1	1	1	3.51351351351351	4	Larbert, Falkirk, United Kingdom	UK	UKU9	40176	56.0167	-3.83333	-2600761	4	Larbert, Falkirk, United Kingdom	UK	UKU9	40176	56.0167	-3.83333	-2600761	4	Edinburgh, Edinburgh, City of, United Kingdom	UK	UKU8	40173	55.95	-3.2	-2595386	20250503233000	https://www.islands.com/1847378/situated-between-glasgow-edinburgh-scottish-town-easy-access-stunning-canal-quaint-appeal-larbert-scotland/
1241667486	20250503	202505	2025	2025.3370	GBR	UNITED KINGDOM	GBR								CVL	TRAVELER						CVL			1	043	043	04	1	2.8	1	1	1	3.51351351351351	4	Larbert, Falkirk, United Kingdom	UK	UKU9	40176	56.0167	-3.83333	-2600761	4	Larbert, Falkirk, United Kingdom	UK	UKU9	40176	56.0167	-3.83333	-2600761	4	Larbert, Falkirk, United Kingdom	UK	UKU9	40176	56.0167	-3.83333	-2600761	20250503233000	https://www.islands.com/1847378/situated-between-glasgow-edinburgh-scottish-town-easy-access-stunning-canal-quaint-appeal-larbert-scotland/
1241667487	20250503	202505	2025	2025.3370	GBR	SCOTLAND	GBR								GBRGOV	UNITED KINGDOM	GBR					GOV			1	036	036	03	1	4.0	20	10	20	1.47783251231527	4	Edinburgh, Edinburgh, City of, United Kingdom	UK	UKU8	40173	55.95	-3.2	-2595386	4	Edinburgh, Edinburgh, City of, United Kingdom	UK	UKU8	40173	55.95	-3.2	-2595386	4	Edinburgh, Edinburgh, City of, United Kingdom	UK	UKU8	40173	55.95	-3.2	-2595386	20250503233000	https://www.leaderlive.co.uk/news/national/25136972.owe-debt-gratitude-served-second-world-war-says-swinney/
1241667488	20250503	202505	2025	2025.3370	GBR	SCOTLAND	GBR								GOV	MINIST						GOV			1	036	036	03	1	4.0	80	10	80	1.47783251231527	4	Edinburgh, Edinburgh, City of, United Kingdom	UK	UKU8	40173	55.95	-3.2	-2595386	4	Edinburgh, Edinburgh, City of, United Kingdom	UK	UKU8	40173	55.95	-3.2	-2595386	4	Edinburgh, Edinburgh, City of, United Kingdom	UK	UKU8	40173	55.95	-3.2	-2595386	20250503233000	https://www.leaderlive.co.uk/news/national/25136972.owe-debt-gratitude-served-second-world-war-says-swinney/
1241667489	20250503	202505	2025	2025.3370	GBR	UNITED KINGDOM	GBR								GOV	PRIME MINISTER						GOV			0	051	051	05	1	3.4	6	1	6	6.78642714570858	1	United Kingdom	UK	UK		54	-4	UK	4	Canberra, Australian Capital Territory, Australia	AS	AS01	4940	-35.2833	149.217	-1563952	4	Canberra, Australian Capital Territory, Australia	AS	AS01	4940	-35.2833	149.217	-1563952	20250503233000	https://citynews.com.au/2025/world-leaders-congratulate-albo-on-labors-victory/
1241667490	20250503	202505	2025	2025.3370	GBR	UNITED KINGDOM	GBR								REF	ASYLUM SEEKER						REF			0	133	133	13	3	-5.8	40	10	40	-1.6270337922403	4	Bedfordshire, United Kingdom (general), United Kingdom	UK	UK00	40124	52	-0.5	-2589547	4	Bedfordshire, United Kingdom (general), United Kingdom	UK	UK00	40124	52	-0.5	-2589547	4	Bedfordshire, United Kingdom (general), United Kingdom	UK	UK00	40124	52	-0.5	-2589547	20250503233000	https://www.countytimes.co.uk/news/national/25136968.farage-reform-uk-supplanted-tories-local-elections-sweep/
1241667491	20250503	202505	2025	2025.3370	GBR	UNITED KINGDOM	GBR								USA	UNITED STATES	USA								0	042	042	04	1	1.9	2	1	2	-2.52260828177058	4	Brighton, Brighton and Hove, United Kingdom	UK	UKB6	40137	50.8333	-0.15	-2590884	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	20250503233000	https://freerepublic.com/tag/*/index?more=4314887
1241667492	20250503	202505	2025	2025.3370	GBR	UNITED KINGDOM	GBR								USA	UNITED STATES	USA								0	042	042	04	1	1.9	2	1	2	-2.52260828177058	4	Brighton, Brighton and Hove, United Kingdom	UK	UKB6	40137	50.8333	-0.15	-2590884	2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	20250503233000	https://freerepublic.com/tag/*/index?more=4314887
1241667493	20250503	202505	2025	2025.3370	GBR	BIRMINGHAM	GBR								USA	UNITED STATES	USA								1	130	130	13	3	-4.4	2	1	2	-5.88235294117647	3	Alabama State University, Alabama, United States	US	USAL	AL101	32.364	-86.2955	151658	2	Alabama, United States	US	USAL		32.799	-86.8073	AL	2	Alabama, United States	US	USAL		32.799	-86.8073	AL	20250503233000	https://www.alabamawx.com/?p=278204
1241667494	20250503	202505	2025	2025.3370	GBR	BIRMINGHAM	GBR								USA	UNITED STATES	USA								1	130	130	13	3	-4.4	4	1	4	-5.77777777777778	3	Pentonville, Alabama, United States	US	USAL	AL037	32.8157	-86.2277	156870	3	Pentonville, Alabama, United States	US	USAL	AL037	32.8157	-86.2277	156870	3	Pentonville, Alabama, United States	US	USAL	AL037	32.8157	-86.2277	156870	20250503233000	https://www.alabamawx.com/?p=278198
1241667495	20250503	202505	2025	2025.3370	GBR	BIRMINGHAM	GBR								USA	UNITED STATES	USA								1	130	130	13	3	-4.4	4	1	4	-6.66666666666667	3	Weoka Mills, Alabama, United States	US	USAL	AL051	32.6818	-86.3005	157234	3	Weoka Mills, Alabama, United States	US	USAL		32.6818	-86.3005	157234	3	Weoka Mills, Alabama, United States	US	USAL		32.6818	-86.3005	157234	20250503233000	https://www.alabamawx.com/?p=278192
1241667496	20250503	202505	2025	2025.3370	GBR	BIRMINGHAM	GBR								USA	ALABAMA	USA								1	130	130	13	3	-4.4	4	1	4	-5.88235294117647	2	Alabama, United States	US	USAL		32.799	-86.8073	AL	2	Alabama, United States	US	USAL		32.799	-86.8073	AL	2	Alabama, United States	US	USAL		32.799	-86.8073	AL	20250503233000	https://www.alabamawx.com/?p=278204
1241667497	20250503	202505	2025	2025.3370	GBR	BIRMINGHAM	GBR								USA	UNITED STATES	USA								1	192	192	19	4	-9.5	2	1	2	-9.09090909090906	2	Alabama, United States	US	USAL		32.799	-86.8073	AL	2	Alabama, United States	US	USAL		32.799	-86.8073	AL	2	Alabama, United States	US	USAL		32.799	-86.8073	AL	20250503233000	https://www.alabamawx.com/?p=278169
1241667498	20250503	202505	2025	2025.3370	GBR	UNITED KINGDOM	GBR								sco	SCOTTISH			sco						1	042	042	04	1	1.9	2	1	2	3.51351351351351	4	Edinburgh, Edinburgh, City of, United Kingdom	UK	UKU8	40173	55.95	-3.2	-2595386	4	Loch Lomond, United Kingdom (general), United Kingdom	UK	UK00	40176	56.0833	-4.6	-2601882	4	Edinburgh, Edinburgh, City of, United Kingdom	UK	UKU8	40173	55.95	-3.2	-2595386	20250503233000	https://www.islands.com/1847378/situated-between-glasgow-edinburgh-scottish-town-easy-access-stunning-canal-quaint-appeal-larbert-scotland/
1241667499	20250503	202505	2025	2025.3370	GBR	UNITED KINGDOM	GBR								sco	SCOTTISH			sco						1	042	042	04	1	1.9	1	1	1	3.51351351351351	4	Edinburgh, Edinburgh, City of, United Kingdom	UK	UKU8	40173	55.95	-3.2	-2595386	4	Loch Lomond, United Kingdom (general), United Kingdom	UK	UK00	40176	56.0833	-4.6	-2601882	4	Glasgow, Glasgow City, United Kingdom	UK	UKV2	40176	55.8333	-4.25	-2597039	20250503233000	https://www.islands.com/1847378/situated-between-glasgow-edinburgh-scottish-town-easy-access-stunning-canal-quaint-appeal-larbert-scotland/
1241667500	20250503	202505	2025	2025.3370	GBR	SCOTLAND	GBR								sco	SCOTTISH			sco						1	042	042	04	1	1.9	4	1	4	3.51351351351351	4	Loch Lomond, United Kingdom (general), United Kingdom	UK	UK00	40176	56.0833	-4.6	-2601882	4	Loch Lomond, United Kingdom (general), United Kingdom	UK	UK00	40176	56.0833	-4.6	-2601882	4	Edinburgh, Edinburgh, City of, United Kingdom	UK	UKU8	40173	55.95	-3.2	-2595386	20250503233000	https://www.islands.com/1847378/situated-between-glasgow-edinburgh-scottish-town-easy-access-stunning-canal-quaint-appeal-larbert-scotland/
1241667501	20250503	202505	2025	2025.3370	GBR	SCOTLAND	GBR								sco	SCOTTISH			sco						1	042	042	04	1	1.9	1	1	1	3.51351351351351	4	Loch Lomond, United Kingdom (general), United Kingdom	UK	UK00	40176	56.0833	-4.6	-2601882	4	Loch Lomond, United Kingdom (general), United Kingdom	UK	UK00	40176	56.0833	-4.6	-2601882	4	Glasgow, Glasgow City, United Kingdom	UK	UKV2	40176	55.8333	-4.25	-2597039	20250503233000	https://www.islands.com/1847378/situated-between-glasgow-edinburgh-scottish-town-easy-access-stunning-canal-quaint-appeal-larbert-scotland/
1241667502	20250503	202505	2025	2025.3370	GBR	SCOTLAND	GBR								sco	SCOTTISH			sco						1	042	042	04	1	1.9	2	1	2	3.51351351351351	4	Loch Lomond, United Kingdom (general), United Kingdom	UK	UK00	40176	56.0833	-4.6	-2601882	4	Loch Lomond, United Kingdom (general), United Kingdom	UK	UK00	40176	56.0833	-4.6	-2601882	4	Loch Lomond, United Kingdom (general), United Kingdom	UK	UK00	40176	56.0833	-4.6	-2601882	20250503233000	https://www.islands.com/1847378/situated-between-glasgow-edinburgh-scottish-town-easy-access-stunning-canal-quaint-appeal-larbert-scotland/
1241667503	20250503	202505	2025	2025.3370	GBR	UNITED KINGDOM	GBR								scoGOV	SCOTTISH			sco			GOV			1	030	030	03	1	4.0	10	10	10	1.47783251231527	4	Edinburgh, Edinburgh, City of, United Kingdom	UK	UKU8	40173	55.95	-3.2	-2595386	4	Edinburgh, Edinburgh, City of, United Kingdom	UK	UKU8	40173	55.95	-3.2	-2595386	4	Edinburgh, Edinburgh, City of, United Kingdom	UK	UKU8	40173	55.95	-3.2	-2595386	20250503233000	https://www.leaderlive.co.uk/news/national/25136972.owe-debt-gratitude-served-second-world-war-says-swinney/
1241667504	20250503	202505	2025	2025.3370	GBRCOP	UNITED KINGDOM	GBR					COP			COPCOP	DETECTIVE						COP	COP		0	012	012	01	1	-0.4	4	1	4	-1.32158590308371	4	Northumbria, Northumberland, United Kingdom	UK	UKJ6	40125	55	-2.5	-2604405	4	Northumbria, Northumberland, United Kingdom	UK	UKJ6	40125	55	-2.5	-2604405	4	Northumbria, Northumberland, United Kingdom	UK	UKJ6	40125	55	-2.5	-2604405	20250503233000	https://www.nzherald.co.nz/world/fourteen-children-arrested-in-uk-following-death-of-teenage-boy/JRL7E3K33VC2JN33HSY3YMCJMQ/
1241667505	20250503	202505	2025	2025.3370	GBRCOP	UNITED KINGDOM	GBR					COP			GBR	UNITED KINGDOM	GBR								0	012	012	01	1	-0.4	3	1	3	-1.32158590308371	4	Northumbria, Northumberland, United Kingdom	UK	UKJ6	40125	55	-2.5	-2604405	4	Northumbria, Northumberland, United Kingdom	UK	UKJ6	40125	55	-2.5	-2604405	4	Northumbria, Northumberland, United Kingdom	UK	UKJ6	40125	55	-2.5	-2604405	20250503233000	https://www.nzherald.co.nz/world/fourteen-children-arrested-in-uk-following-death-of-teenage-boy/JRL7E3K33VC2JN33HSY3YMCJMQ/
1241667506	20250503	202505	2025	2025.3370	GBRGOV	UNITED KINGDOM	GBR					GOV			GBR	SCOTLAND	GBR								1	017	017	01	1	0.0	20	10	20	1.47783251231527	4	Edinburgh, Edinburgh, City of, United Kingdom	UK	UKU8	40173	55.95	-3.2	-2595386	4	Edinburgh, Edinburgh, City of, United Kingdom	UK	UKU8	40173	55.95	-3.2	-2595386	4	Edinburgh, Edinburgh, City of, United Kingdom	UK	UKU8	40173	55.95	-3.2	-2595386	20250503233000	https://www.leaderlive.co.uk/news/national/25136972.owe-debt-gratitude-served-second-world-war-says-swinney/
