1242903355	20250510	202505	2025	2025.3562	CHR	DIOCESE				CHR															1	042	042	04	1	1.9	10	1	10	1.94805194805194	4	Rome, Lazio, Italy	IT	IT07	18350	41.9	12.4833	-126693	0								4	Rome, Lazio, Italy	IT	IT07	18350	41.9	12.4833	-126693	20250510000000	https://www.wsjm.com/2025/05/09/new-pope-has-ties-to-west-michigan/
1242903356	20250510	202505	2025	2025.3562	CHR	DIOCESE				CHR															1	051	051	05	1	3.4	10	1	10	1.94805194805194	4	Rome, Lazio, Italy	IT	IT07	18350	41.9	12.4833	-126693	0								4	Rome, Lazio, Italy	IT	IT07	18350	41.9	12.4833	-126693	20250510000000	https://www.wsjm.com/2025/05/09/new-pope-has-ties-to-west-michigan/
1242903357	20250510	202505	2025	2025.3562	CHR	CHRISTIAN				CHR															0	051	051	05	1	3.4	7	1	7	-5.45144804088586	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	0								4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	20250510000000	https://www.dailysabah.com/opinion/op-ed/trumps-faith-office-and-its-islamophobic-pastors
1242903358	20250510	202505	2025	2025.3562	CHR	CHRISTIAN				CHR					CHRCTH	CATHOLIC				CHR	CTH				1	051	051	05	1	3.4	3	1	3	7.49063670411985	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	20250510000000	https://theeagleonline.com.ng/atiku-congratulates-pope-leo-xiv-felicitates-with-catholic-church/
1242903359	20250510	202505	2025	2025.3562	CHR	CHRISTIAN				CHR					EDU	UNIVERSITY						EDU			1	010	010	01	1	0.0	1	1	1	-1.4475271411339	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20250510000000	https://www.mymoinfo.com/syndicated-article/?id=1618901
1242903360	20250510	202505	2025	2025.3562	CHR	CHRISTIAN				CHR					EDU	UNIVERSITY						EDU			1	010	010	01	1	0.0	4	1	4	-1.4475271411339	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20250510000000	https://www.mymoinfo.com/syndicated-article/?id=1618901
1242903361	20250510	202505	2025	2025.3562	CHR	CHRISTIAN				CHR					ISR	ISRAEL	ISR								0	051	051	05	1	3.4	3	1	3	-5.45144804088586	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	20250510000000	https://www.dailysabah.com/opinion/op-ed/trumps-faith-office-and-its-islamophobic-pastors
1242903362	20250510	202505	2025	2025.3562	CHRCTH	CATHOLIC				CHR	CTH														0	010	010	01	1	0.0	6	1	6	0.52465897166842	3	Stanford, Illinois, United States	US	USIL	IL113	40.4348	-89.2179	419034	0								3	Stanford, Illinois, United States	US	USIL	IL113	40.4348	-89.2179	419034	20250510000000	https://religionnews.com/2025/05/09/pope-leo-xivs-previously-unknown-creole-roots-are-a-most-american-story/
1242903363	20250510	202505	2025	2025.3562	CHRCTH	THE POPE				CHR	CTH														1	010	010	01	1	0.0	4	1	4	-2.07100591715976	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	0								3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	20250510000000	https://www.amren.com/news/2025/05/new-pope-has-creole-roots-in-new-orleans/
1242903364	20250510	202505	2025	2025.3562	CHRCTH	THE POPE				CHR	CTH														1	010	010	01	1	0.0	6	1	6	-2.07100591715976	1	Dominican Republic	DR	DR		19	-70.666667	DR	0								1	Dominican Republic	DR	DR		19	-70.666667	DR	20250510000000	https://www.amren.com/news/2025/05/new-pope-has-creole-roots-in-new-orleans/
1242903365	20250510	202505	2025	2025.3562	CHRCTH	CATHOLIC				CHR	CTH														0	013	013	01	1	0.4	3	1	3	0.489596083231339	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	0								3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	20250510000000	https://chippewa.com/news/nation-world/article_c56ce492-d85f-57fc-aeb7-3fa1f3324c9f.html
1242903366	20250510	202505	2025	2025.3562	CHRCTH	CATHOLIC				CHR	CTH														0	013	013	01	1	0.4	2	1	2	0.489596083231339	2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	0								2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	20250510000000	https://chippewa.com/news/nation-world/article_c56ce492-d85f-57fc-aeb7-3fa1f3324c9f.html
1242903367	20250510	202505	2025	2025.3562	CHRCTH	CATHOLIC				CHR	CTH				CVL	HUNTER						CVL			1	071	071	07	2	7.4	10	1	10	-1.22989593188268	0								0								0								20250510000000	https://www.singletonargus.com.au/story/8961912/calvary-mater-nurses-demand-staffing-reforms/
1242903368	20250510	202505	2025	2025.3562	CHRCTH	CATHOLIC				CHR	CTH				EDU	SCHOOL						EDU			1	042	042	04	1	1.9	6	1	6	1.94805194805194	4	Rome, Lazio, Italy	IT	IT07	18350	41.9	12.4833	-126693	4	Rome, Lazio, Italy	IT	IT07	18350	41.9	12.4833	-126693	4	Rome, Lazio, Italy	IT	IT07	18350	41.9	12.4833	-126693	20250510000000	https://www.wsjm.com/2025/05/09/new-pope-has-ties-to-west-michigan/
1242903369	20250510	202505	2025	2025.3562	CHRCTH	THE POPE				CHR	CTH				ITA	ITALY	ITA								1	046	046	04	1	7.0	4	1	4	1.94805194805194	4	Rome, Lazio, Italy	IT	IT07	18350	41.9	12.4833	-126693	4	Rome, Lazio, Italy	IT	IT07	18350	41.9	12.4833	-126693	4	Rome, Lazio, Italy	IT	IT07	18350	41.9	12.4833	-126693	20250510000000	https://www.wsjm.com/2025/05/09/new-pope-has-ties-to-west-michigan/
1242903370	20250510	202505	2025	2025.3562	CHRCTH	THE POPE				CHR	CTH				REL	BISHOP									1	046	046	04	1	7.0	6	1	6	1.94805194805194	4	Rome, Lazio, Italy	IT	IT07	18350	41.9	12.4833	-126693	3	Edwardsburg, Michigan, United States	US	USMI	MI027	41.7956	-86.0808	625399	4	Rome, Lazio, Italy	IT	IT07	18350	41.9	12.4833	-126693	20250510000000	https://www.wsjm.com/2025/05/09/new-pope-has-ties-to-west-michigan/
1242903371	20250510	202505	2025	2025.3562	CHRCTH	CATHOLIC				CHR	CTH				USA	UNITED STATES	USA								0	013	013	01	1	0.4	3	1	3	0.52465897166842	3	Stanford, Illinois, United States	US	USIL	IL113	40.4348	-89.2179	419034	3	Stanford, Illinois, United States	US	USIL	IL113	40.4348	-89.2179	419034	3	Stanford, Illinois, United States	US	USIL	IL113	40.4348	-89.2179	419034	20250510000000	https://religionnews.com/2025/05/09/pope-leo-xivs-previously-unknown-creole-roots-are-a-most-american-story/
1242903372	20250510	202505	2025	2025.3562	CHRCTH	CATHOLIC				CHR	CTH				USA	AMERICAN	USA								1	051	051	05	1	3.4	10	1	10	-12.1575342465753	2	South Carolina, United States	US	USSC		33.8191	-80.9066	SC	2	South Carolina, United States	US	USSC		33.8191	-80.9066	SC	2	South Carolina, United States	US	USSC		33.8191	-80.9066	SC	20250510000000	https://www.wrdw.com/2025/05/09/columbia-county-school-staff-mistreated-girl-moms-lawsuit-alleges/
1242903373	20250510	202505	2025	2025.3562	CHRCTH	CATHOLIC				CHR	CTH				USAEDU	UNITED STATES	USA					EDU			1	042	042	04	1	1.9	4	1	4	1.94805194805194	4	Rome, Lazio, Italy	IT	IT07	18350	41.9	12.4833	-126693	4	Rome, Lazio, Italy	IT	IT07	18350	41.9	12.4833	-126693	4	Rome, Lazio, Italy	IT	IT07	18350	41.9	12.4833	-126693	20250510000000	https://www.wsjm.com/2025/05/09/new-pope-has-ties-to-west-michigan/
1242903374	20250510	202505	2025	2025.3562	CHRCTH405	AUGUSTINIANS				CHR	CTH														0	010	010	01	1	0.0	2	1	2	1.34529147982063	3	Milwaukee, Wisconsin, United States	US	USWI	WI079	43.0389	-87.9065	1577901	0								3	Milwaukee, Wisconsin, United States	US	USWI	WI079	43.0389	-87.9065	1577901	20250510000000	https://www.fox6now.com/news/pope-leo-xiv-chicago-augustinian
1242903375	20250510	202505	2025	2025.3562	CHRCTH405	AUGUSTINIANS				CHR	CTH														0	010	010	01	1	0.0	7	1	7	1.34529147982063	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	0								3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	20250510000000	https://www.fox6now.com/news/pope-leo-xiv-chicago-augustinian
1242903376	20250510	202505	2025	2025.3562	CHRCTH405	AUGUSTINIANS				CHR	CTH														0	010	010	01	1	0.0	1	1	1	1.34529147982063	2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	0								2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	20250510000000	https://www.fox6now.com/news/pope-leo-xiv-chicago-augustinian
1242903377	20250510	202505	2025	2025.3562	CHRCTH405	ORDER OF SAINT AUGUSTINE				CHR	CTH				AUS	AUSTRALIA	AUS								1	036	036	03	1	4.0	3	1	3	2.40963855421687	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	20250510000000	https://www.theage.com.au/world/europe/loves-tim-tams-hates-vegemite-the-day-pope-leo-said-mass-at-iconic-sydney-beach-20250509-p5ly0g.html
1242903378	20250510	202505	2025	2025.3562	CHRPRO	PROTESTANT				CHR	PRO														1	020	020	02	1	3.0	6	1	6	2.97397769516729	1	Peru	PE	PE		-10	-76	PE	0								1	Peru	PE	PE		-10	-76	PE	20250510000000	https://www.youralaskalink.com/news/local/anchorage-pastors-welcome-pope-leo-xiv-s-historic-election-with-hope-excitement/article_e866afe0-9f55-4a7e-81e9-51915378b3ea.html
1242903379	20250510	202505	2025	2025.3562	CHRPRO	PROTESTANT				CHR	PRO														1	020	020	02	1	3.0	2	1	2	2.97397769516729	1	United States	US	US		39.828175	-98.5795	US	0								1	Peru	PE	PE		-10	-76	PE	20250510000000	https://www.youralaskalink.com/news/local/anchorage-pastors-welcome-pope-leo-xiv-s-historic-election-with-hope-excitement/article_e866afe0-9f55-4a7e-81e9-51915378b3ea.html
1242903380	20250510	202505	2025	2025.3562	CHRPRO	PROTESTANT				CHR	PRO														1	020	020	02	1	3.0	2	1	2	2.97397769516729	1	United States	US	US		39.828175	-98.5795	US	0								1	United States	US	US		39.828175	-98.5795	US	20250510000000	https://www.youralaskalink.com/news/local/anchorage-pastors-welcome-pope-leo-xiv-s-historic-election-with-hope-excitement/article_e866afe0-9f55-4a7e-81e9-51915378b3ea.html
1242903381	20250510	202505	2025	2025.3562	COK	COOK ISLANDS	COK																		0	013	013	01	1	0.4	2	1	2	5.93607305936073	4	Matavera, Cook Islands (general), Cook Islands	CW	CW00	14469	-21.2244	-159.733	9164346	0								4	Matavera, Cook Islands (general), Cook Islands	CW	CW00	14469	-21.2244	-159.733	9164346	20250510000000	https://www.cookislandsnews.com/internal/features/church-talk/cook-islands-joins-world-in-welcoming-pope-leo-xiv/
1242903382	20250510	202505	2025	2025.3562	COK	COOK ISLANDS	COK																		1	015	015	01	1	0.0	2	1	2	-6.12813370473538	1	Cook Islands	CW	CW		-16.083333	-161.583333	CW	0								1	Cook Islands	CW	CW		-16.083333	-161.583333	CW	20250510000000	https://www.cookislandsnews.com/internal/national/court/court-briefs-74/
1242903383	20250510	202505	2025	2025.3562	COK	COOK ISLANDS	COK																		1	051	051	05	1	3.4	6	1	6	5.93607305936073	4	Chiclayo, Lambayeque, Peru	PE	PE14	18585	-6.77361	-79.8417	-342011	0								4	Chiclayo, Lambayeque, Peru	PE	PE14	18585	-6.77361	-79.8417	-342011	20250510000000	https://www.cookislandsnews.com/internal/features/church-talk/cook-islands-joins-world-in-welcoming-pope-leo-xiv/
1242903384	20250510	202505	2025	2025.3562	COK	COOK ISLANDS	COK																		1	051	051	05	1	3.4	30	1	10	5.93607305936073	4	Matavera, Cook Islands (general), Cook Islands	CW	CW00	14469	-21.2244	-159.733	9164346	0								4	Matavera, Cook Islands (general), Cook Islands	CW	CW00	14469	-21.2244	-159.733	9164346	20250510000000	https://www.cookislandsnews.com/internal/features/church-talk/cook-islands-joins-world-in-welcoming-pope-leo-xiv/
1242903385	20250510	202505	2025	2025.3562	COK	COOK ISLANDS	COK																		0	051	051	05	1	3.4	4	1	4	9.32203389830509	1	Cook Islands	CW	CW		-16.083333	-161.583333	CW	0								1	Cook Islands	CW	CW		-16.083333	-161.583333	CW	20250510000000	https://www.cookislandsnews.com/internal/national/education/key-support-for-tereora-students/
1242903386	20250510	202505	2025	2025.3562	COK	COOK ISLANDS	COK																		1	070	070	07	2	7.0	2	1	2	3.04259634888438	4	Manihiki, Cook Islands (general), Cook Islands	CW	CW00	14469	-10.425	-161.004	-1204728	0								4	Manihiki, Cook Islands (general), Cook Islands	CW	CW00	14469	-10.425	-161.004	-1204728	20250510000000	https://www.cookislandsnews.com/internal/national/local/former-pm-puna-joins-deep-sea-mining-company-board/
1242903387	20250510	202505	2025	2025.3562	COK	COOK ISLANDS	COK								NGOHLHIRC	RED CROSS		IRC				NGO	HLH		1	051	051	05	1	3.4	10	1	10	3.6697247706422	1	Cook Islands	CW	CW		-16.083333	-161.583333	CW	1	Cook Islands	CW	CW		-16.083333	-161.583333	CW	1	Cook Islands	CW	CW		-16.083333	-161.583333	CW	20250510000000	https://www.cookislandsnews.com/internal/national/local/cook-islands-marks-world-red-cross-day-with-fundraiser-quiz/
1242903388	20250510	202505	2025	2025.3562	COP	POLICE						COP													1	010	010	01	1	0.0	60	5	60	-5.33728644955842	0								0								0								20250510000000	https://wishtv.com/news/crime-watch-8/bloomington-man-arrested-for-pointing-gun-at-bystanders-while-driving-juveniles/
1242903389	20250510	202505	2025	2025.3562	COP	PRISON						COP													0	012	012	01	1	-0.4	80	8	80	-9.35601301964364	0								0								0								20250510000000	https://www.countytimes.co.uk/news/national/25152821.police-investigate-alleged-attack-prison-officer-southport-killer/
1242903390	20250510	202505	2025	2025.3562	COP	POLICE						COP													1	012	012	01	1	-0.4	10	1	10	-4.54545454545455	4	Cambridge, Cambridgeshire, United Kingdom	UK	UKC3	40098	52.2	0.116667	-2591658	0								4	Cambridge, Cambridgeshire, United Kingdom	UK	UKC3	40098	52.2	0.116667	-2591658	20250510000000	https://www.nzherald.co.nz/nz/cambridge-house-fire-teenage-girl-rescued-from-blaze-with-critical-injuries/IWNTJU5PC5ET3LV4YECJBJCNJM/
1242903391	20250510	202505	2025	2025.3562	COP	POLICE						COP													1	013	013	01	1	0.4	6	1	6	-7.10382513661202	2	New York, United States	US	USNY		42.1497	-74.9384	NY	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	20250510000000	https://www.pennlive.com/crime/2025/05/dauphin-county-gunman-had-woman-by-the-hair-before-shooting-toward-officers-police.html
1242903392	20250510	202505	2025	2025.3562	COP	POLICE						COP													1	020	020	02	1	3.0	10	1	10	-4.54545454545455	4	Cambridge, Cambridgeshire, United Kingdom	UK	UKC3	40098	52.2	0.116667	-2591658	0								4	Cambridge, Cambridgeshire, United Kingdom	UK	UKC3	40098	52.2	0.116667	-2591658	20250510000000	https://www.nzherald.co.nz/nz/cambridge-house-fire-teenage-girl-rescued-from-blaze-with-critical-injuries/IWNTJU5PC5ET3LV4YECJBJCNJM/
1242903393	20250510	202505	2025	2025.3562	COP	POLICE						COP													0	020	020	02	1	3.0	10	1	10	-11.5009746588694	4	Southport, Sefton, United Kingdom	UK	UKL8	40121	53.6667	-3	-2608309	0								4	Southport, Sefton, United Kingdom	UK	UKL8	40121	53.6667	-3	-2608309	20250510000000	https://www.dailystar.co.uk/news/latest-news/southport-killer-axel-rudakubana-threw-35202627
1242903394	20250510	202505	2025	2025.3562	COP	POLICE						COP													1	020	020	02	1	3.0	16	1	10	-7.03703703703704	3	Horry County, South Carolina, United States	US	USSC	SC051	33.9168	-78.9831	1248005	0								3	Horry County, South Carolina, United States	US	USSC		33.9168	-78.9831	1248005	20250510000000	https://www.wltx.com/article/life/pets/animal-hoarding-conway-horry-county-pet-hoarding-arrest-2025/101-d2b8c5c2-d651-4d0e-a335-c8ffd6f0ef8a
1242903395	20250510	202505	2025	2025.3562	COP	POLICE						COP													1	020	020	02	1	3.0	4	1	4	-7.03703703703704	3	Horry County Police Department, South Carolina, United States	US	USSC	SC051	33.8342	-79.0482	2334820	0								3	Horry County Police Department, South Carolina, United States	US	USSC		33.8342	-79.0482	2334820	20250510000000	https://www.wltx.com/article/life/pets/animal-hoarding-conway-horry-county-pet-hoarding-arrest-2025/101-d2b8c5c2-d651-4d0e-a335-c8ffd6f0ef8a
1242903396	20250510	202505	2025	2025.3562	COP	POLICE						COP													0	0214	021	02	1	3.4	10	1	10	-5.70652173913043	0								0								0								20250510000000	https://www.whio.com/news/local/weve-never-known-who-or-why-mother-woman-killed-unsolved-murder-speaks/ULDYTQQA7BCRHIWPYFRSFEBOOA/
1242903397	20250510	202505	2025	2025.3562	COP	DEPUTIES						COP													1	023	023	02	1	3.4	10	1	10	-5.32319391634981	0								0								0								20250510000000	https://www.wrdw.com/2025/05/09/edgefield-county-deputies-seek-help-decade-old-murder-case/
1242903398	20250510	202505	2025	2025.3562	COP	DEPUTY						COP													0	040	040	04	1	1.0	20	2	20	-2.65972283298363	0								0								0								20250510000000	https://www.fox5atlanta.com/news/heroic-deputy-saves-victim-dramatic-head-on-collision
1242903399	20250510	202505	2025	2025.3562	COP	POLICE						COP													0	040	040	04	1	1.0	10	1	10	-9.13978494623656	3	Northborough, Texas, United States	US	USTX	TX201	29.9514	-95.4219	2472153	0								3	Northborough, Texas, United States	US	USTX	TX201	29.9514	-95.4219	2472153	20250510000000	https://www.fox26houston.com/news/houston-man-guilty-kidnapping-3-year-old-girl-2022-holman-hernandez
1242903400	20250510	202505	2025	2025.3562	COP	POLICE						COP													1	042	042	04	1	1.9	15	2	15	-4.62731877102209	0								0								0								20250510000000	https://www.gazettelive.co.uk/news/teesside-news/jack-huggett-louis-carlin-thornaby-31600859
1242903401	20250510	202505	2025	2025.3562	COP	SECURITY CHECK						COP													1	043	043	04	1	2.8	10	1	10	-1.46627565982404	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	0								4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	20250510000000	https://news.webindia123.com/news/Articles/India/20250510/4314907.html
1242903402	20250510	202505	2025	2025.3562	COP	DEPUTIES						COP													0	043	043	04	1	2.8	6	1	6	-7.61245674740484	3	Travelers Rest, South Carolina, United States	US	USSC	SC045	34.9676	-82.4435	1251197	0								3	Travelers Rest, South Carolina, United States	US	USSC		34.9676	-82.4435	1251197	20250510000000	https://www.wyff4.com/article/deputy-involved-shooting-body-cam-greenville-sc/64731172
1242903403	20250510	202505	2025	2025.3562	COP	PRISON						COP													1	043	043	04	1	2.8	6	1	6	-3.46020761245674	2	Connecticut, United States	US	USCT		41.5834	-72.7622	CT	0								2	Connecticut, United States	US	USCT		41.5834	-72.7622	CT	20250510000000	https://www.nbcconnecticut.com/news/national-international/newark-mayor-ras-baraka-arrested-ice/3562445/
1242903404	20250510	202505	2025	2025.3562	COP	POLICE						COP													1	051	051	05	1	3.4	3	1	3	2.30769230769231	3	Hampden, Maine, United States	US	USME	ME019	44.7445	-68.837	567550	0								3	Hampden, Maine, United States	US	USME	ME019	44.7445	-68.837	567550	20250510000000	https://www.wabi.tv:443/2025/05/09/hampden-fire-police-welcome-home-boy-battling-aggressive-brain-cancer/
1242903405	20250510	202505	2025	2025.3562	COP	PRISON						COP													1	084	084	08	2	7.0	3	1	3	-2.63157894736842	3	Clayton County, Georgia, United States	US	USGA	GA063	33.5334	-84.3666	1672399	0								3	Clayton County, Georgia, United States	US	USGA		33.5334	-84.3666	1672399	20250510000000	https://www.fox5atlanta.com/news/georgia-man-released-from-prison-after-nearly-30-years-speaks-out
1242903406	20250510	202505	2025	2025.3562	COP	POLICE						COP													1	084	084	08	2	7.0	10	1	10	-6.8241469816273	2	New York, United States	US	USNY		42.1497	-74.9384	NY	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	20250510000000	https://943thepoint.com/ixp/564/p/man-arrested-in-new-york-for-atlantic-city-nj-shooting/
1242903407	20250510	202505	2025	2025.3562	COP	POLICE						COP													0	0841	084	08	2	7.0	6	1	6	-7.18390804597701	2	California, United States	US	USCA		36.17	-119.746	CA	0								2	California, United States	US	USCA		36.17	-119.746	CA	20250510000000	https://www.the-independent.com/news/world/americas/crime/murder-courthouse-arrest-killer-california-b2748287.html
