1243839066	20250514	202505	2025	2025.3671	ESP	SPANISH	ESP								MED	MEDIA						MED			1	043	043	04	1	2.8	8	1	8	2.71580989330747	1	Spain	SP	SP		40	-4	SP	1	Spain	SP	SP		40	-4	SP	1	Spain	SP	SP		40	-4	SP	20250514180000	https://catholicphilly.com/2025/05/facesofhope/catholic-couple-nearly-gave-up-on-faith-now-they-build-it-for-teens/
1243839067	20250514	202505	2025	2025.3671	ESP	SPANISH	ESP								USA	PHILADELPHIA	USA								0	042	042	04	1	1.9	4	1	4	2.71580989330747	1	Spain	SP	SP		40	-4	SP	3	Philadelphia, Pennsylvania, United States	US	USPA	PA101	39.9523	-75.1638	1209052	3	Philadelphia, Pennsylvania, United States	US	USPA	PA101	39.9523	-75.1638	1209052	20250514180000	https://catholicphilly.com/2025/05/facesofhope/catholic-couple-nearly-gave-up-on-faith-now-they-build-it-for-teens/
1243839068	20250514	202505	2025	2025.3671	ESP	SPAIN	ESP								USA	UNITED STATES	USA								0	042	042	04	1	1.9	2	1	2	2.71580989330747	1	Spain	SP	SP		40	-4	SP	3	Philadelphia, Pennsylvania, United States	US	USPA	PA101	39.9523	-75.1638	1209052	1	Spain	SP	SP		40	-4	SP	20250514180000	https://catholicphilly.com/2025/05/facesofhope/catholic-couple-nearly-gave-up-on-faith-now-they-build-it-for-teens/
1243839069	20250514	202505	2025	2025.3671	EUR	EUROPEAN	EUR																		1	043	043	04	1	2.8	10	1	10	-2.7027027027027	1	Australia	AS	AS		-25	135	AS	0								1	Australia	AS	AS		-25	135	AS	20250514180000	https://www.nzherald.co.nz/nz/why-new-zealand-immigration-stance-differs-from-uks-new-hardline-approach-the-front-page/7DTK4YWF7VCOFP3POWDWLXG5XU/
1243839070	20250514	202505	2025	2025.3671	EUR	EUROPE	EUR																		1	061	061	06	2	6.4	5	1	5	0.80645161290323	1	Mexico	MX	MX		23	-102	MX	0								1	Mexico	MX	MX		23	-102	MX	20250514180000	https://www.morningstar.com/company-reports/1284442-pilgrims-pride-continues-to-benefit-from-prime-conditions-in-chicken-but-still-faces-cyclicality
1243839071	20250514	202505	2025	2025.3671	FRA	FRANCE	FRA																		1	020	020	02	1	3.0	10	1	10	-1.92307692307693	4	Ardennes, Auvergne, France	FR	FR98	16248	45.4368	3.53642	-1408167	0								4	Ardennes, Auvergne, France	FR	FR98	16248	45.4368	3.53642	-1408167	20250514180000	https://www.windaction.org/posts/56296
1243839072	20250514	202505	2025	2025.3671	FRA	FRANCE	FRA																		1	190	190	19	4	-10.0	2	1	2	-1.22850122850123	1	France	FR	FR		46	2	FR	0								1	Spain	SP	SP		40	-4	SP	20250514180000	https://www.crash.net/motogp/news/1070168/1/one-rookie-experiences-most-complicated-race-first-motogp-season-france
1243839073	20250514	202505	2025	2025.3671	FRA	LYON	FRA								BUS	BUSINESS						BUS			1	042	042	04	1	1.9	5	1	5	6.39810426540284	0								0								0								20250514180000	https://musicrow.com/2025/05/g-major-mgmt-expands-team-launches-market-insights-team-exclusive/
1243839074	20250514	202505	2025	2025.3671	FRA	FRANCE	FRA								ITA	ITALIAN	ITA								0	043	043	04	1	2.8	1	1	1	-0.83144368858655	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	1	Italy	IT	IT		42.833333	12.833333	IT	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20250514180000	https://www.history.com/articles/the-heist-that-made-the-mona-lisa-famous
1243839075	20250514	202505	2025	2025.3671	FRA	FRANCE	FRA								ITA	ITALIAN	ITA								0	043	043	04	1	2.8	1	1	1	-0.83144368858655	1	Italy	IT	IT		42.833333	12.833333	IT	1	Italy	IT	IT		42.833333	12.833333	IT	1	Italy	IT	IT		42.833333	12.833333	IT	20250514180000	https://www.history.com/articles/the-heist-that-made-the-mona-lisa-famous
1243839076	20250514	202505	2025	2025.3671	FRA	FRANCE	FRA								ITAMIL	ITALIAN	ITA					MIL			0	043	043	04	1	2.8	6	1	6	-0.83144368858655	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	1	Italy	IT	IT		42.833333	12.833333	IT	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20250514180000	https://www.history.com/articles/the-heist-that-made-the-mona-lisa-famous
1243839077	20250514	202505	2025	2025.3671	FRA	FRENCH	FRA								USA	UNITED STATES	USA								1	040	040	04	1	1.0	2	1	2	0.33670033670034	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20250514180000	https://www.infowars.com/posts/washington-reveals-possible-nato-troop-deployment-plans-for-post-war-ukraine
1243839078	20250514	202505	2025	2025.3671	FRA	FRENCH	FRA								USA	UNITED STATES	USA								1	040	040	04	1	1.0	6	1	6	0.33670033670034	1	France	FR	FR		46	2	FR	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20250514180000	https://www.infowars.com/posts/washington-reveals-possible-nato-troop-deployment-plans-for-post-war-ukraine
1243839079	20250514	202505	2025	2025.3671	FRA	FRANCE	FRA								USA	UNITED STATES	USA								1	040	040	04	1	1.0	2	1	2	0.33670033670034	1	United Kingdom	UK	UK		54	-4	UK	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20250514180000	https://www.infowars.com/posts/washington-reveals-possible-nato-troop-deployment-plans-for-post-war-ukraine
1243839080	20250514	202505	2025	2025.3671	GBR	UNITED KINGDOM	GBR																		1	010	010	01	1	0.0	2	1	2	5.71428571428571	4	Harrogate, North Yorkshire, United Kingdom	UK	UKJ7	40123	53.9833	-1.53333	-2598194	0								4	Harrogate, North Yorkshire, United Kingdom	UK	UKJ7	40123	53.9833	-1.53333	-2598194	20250514180000	https://www.yorkpress.co.uk/news/25162453.avery-dennison-opens-high-tech-facility-hornbeam-park/
1243839081	20250514	202505	2025	2025.3671	GBR	UNITED KINGDOM	GBR																		1	010	010	01	1	0.0	2	1	2	-4.5822102425876	4	Newmains, North Lanarkshire, United Kingdom	UK	UKV8	40176	55.7667	-3.88333	-2604021	0								4	Newmains, North Lanarkshire, United Kingdom	UK	UKV8	40176	55.7667	-3.88333	-2604021	20250514180000	https://www.dailyrecord.co.uk/news/scottish-news/rampaging-masked-thugs-throw-lit-35224769
1243839082	20250514	202505	2025	2025.3671	GBR	UNITED KINGDOM	GBR																		1	031	031	03	1	5.2	14	1	10	3.2258064516129	1	United Kingdom	UK	UK		54	-4	UK	0								1	United Kingdom	UK	UK		54	-4	UK	20250514180000	https://www.thechemicalengineer.com/news/costain-chosen-to-design-uk-s-novel-advanced-nuclear-fuels-facility/
1243839083	20250514	202505	2025	2025.3671	GBR	UNITED KINGDOM	GBR																		1	042	042	04	1	1.9	2	1	2	5.71428571428571	4	Harrogate, North Yorkshire, United Kingdom	UK	UKJ7	40123	53.9833	-1.53333	-2598194	0								4	Harrogate, North Yorkshire, United Kingdom	UK	UKJ7	40123	53.9833	-1.53333	-2598194	20250514180000	https://www.yorkpress.co.uk/news/25162453.avery-dennison-opens-high-tech-facility-hornbeam-park/
1243839084	20250514	202505	2025	2025.3671	GBR	UNITED KINGDOM	GBR																		1	090	090	09	2	-2.0	10	1	10	0.32362459546925	4	Shandwick, Highland, United Kingdom	UK	UKV3	40172	57.7333	-3.91667	-2607508	0								4	Shandwick, Highland, United Kingdom	UK	UKV3	40172	57.7333	-3.91667	-2607508	20250514180000	https://www.prweek.com/article/1918036/uk-watchdog-launches-inquiry-omnicom-ipg-deal
1243839085	20250514	202505	2025	2025.3671	GBR	UNITED KINGDOM	GBR																		1	110	110	11	3	-2.0	8	1	8	0.88495575221239	1	Switzerland	SZ	SZ		47	8	SZ	0								1	Switzerland	SZ	SZ		47	8	SZ	20250514180000	https://www.dailystar.co.uk/tv/eurovision-2025-odds-uk-entry-35226790
1243839086	20250514	202505	2025	2025.3671	GBR	UNITED KINGDOM	GBR																		1	110	110	11	3	-2.0	2	1	2	0.88495575221239	1	United Kingdom	UK	UK		54	-4	UK	0								1	Switzerland	SZ	SZ		47	8	SZ	20250514180000	https://www.dailystar.co.uk/tv/eurovision-2025-odds-uk-entry-35226790
1243839087	20250514	202505	2025	2025.3671	GBR	LONDON	GBR																		1	193	193	19	4	-10.0	1	1	1	-3.49227669576897	3	New London, Connecticut, United States	US	USCT	CT011	41.3557	-72.0995	209237	0								3	New London, Connecticut, United States	US	USCT		41.3557	-72.0995	209237	20250514180000	https://www.yahoo.com/news/london-officers-justified-shooting-armed-171100983.html
1243839088	20250514	202505	2025	2025.3671	GBR	UNITED KINGDOM	GBR								AUS	AUSTRALIA	AUS								0	020	020	02	1	3.0	4	1	4	3.49344978165938	1	United Kingdom	UK	UK		54	-4	UK	1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	20250514180000	https://www.zerohedge.com/covid-19/announcement-covid-19-vaccines-kids-coming-soon-fda-commissioner
1243839089	20250514	202505	2025	2025.3671	GBR	UNITED KINGDOM	GBR								AUS	AUSTRALIA	AUS								0	020	020	02	1	3.0	1	1	1	3.49344978165938	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	1	Australia	AS	AS		-25	135	AS	20250514180000	https://www.zerohedge.com/covid-19/announcement-covid-19-vaccines-kids-coming-soon-fda-commissioner
1243839090	20250514	202505	2025	2025.3671	GBR	UNITED KINGDOM	GBR								AUS	AUSTRALIA	AUS								0	020	020	02	1	3.0	2	1	2	3.49344978165938	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20250514180000	https://www.zerohedge.com/covid-19/announcement-covid-19-vaccines-kids-coming-soon-fda-commissioner
1243839091	20250514	202505	2025	2025.3671	GBR	UNITED KINGDOM	GBR								AUS	AUSTRALIA	AUS								0	020	020	02	1	3.0	3	1	3	3.49344978165938	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20250514180000	https://www.zerohedge.com/covid-19/announcement-covid-19-vaccines-kids-coming-soon-fda-commissioner
1243839092	20250514	202505	2025	2025.3671	GBR	UNITED KINGDOM	GBR								GBRCOP	SCOTLAND	GBR					COP			1	0841	084	08	2	7.0	2	1	2	-4.5822102425876	4	Wishaw, North Lanarkshire, United Kingdom	UK	UKV8	40176	55.7667	-3.91667	-2611907	4	Wishaw, North Lanarkshire, United Kingdom	UK	UKV8	40176	55.7667	-3.91667	-2611907	4	Wishaw, North Lanarkshire, United Kingdom	UK	UKV8	40176	55.7667	-3.91667	-2611907	20250514180000	https://www.dailyrecord.co.uk/news/scottish-news/rampaging-masked-thugs-throw-lit-35224769
1243839093	20250514	202505	2025	2025.3671	GBR	UNITED KINGDOM	GBR								GOV	KING						GOV			0	043	043	04	1	2.8	3	1	3	1.76	4	Sandringham, Norfolk, United Kingdom	UK	UKI9	40122	52.8333	0.516667	-2607088	4	Sandringham, Norfolk, United Kingdom	UK	UKI9	40122	52.8333	0.516667	-2607088	4	Sandringham, Norfolk, United Kingdom	UK	UKI9	40122	52.8333	0.516667	-2607088	20250514180000	https://www.hellomagazine.com/healthandbeauty/mother-and-baby/832030/prince-harry-what-created-problems-father-king-charles/
1243839094	20250514	202505	2025	2025.3671	GBR	UNITED KINGDOM	GBR								GOV	PRINCE						GOV			1	051	051	05	1	3.4	2	1	2	1.76	4	Sussex, East Sussex, United Kingdom	UK	UKE2	40137	50.9167	-0.083333	-2609142	4	Sussex, East Sussex, United Kingdom	UK	UKE2	40137	50.9167	-0.083333	-2609142	4	Sussex, East Sussex, United Kingdom	UK	UKE2	40137	50.9167	-0.083333	-2609142	20250514180000	https://www.hellomagazine.com/healthandbeauty/mother-and-baby/832030/prince-harry-what-created-problems-father-king-charles/
1243839095	20250514	202505	2025	2025.3671	GBR	LONDON	GBR								GOVCOP	INSPECTOR GENERAL						GOV	COP		1	193	193	19	4	-10.0	5	1	5	-3.49227669576897	3	New London, Connecticut, United States	US	USCT	CT011	41.3557	-72.0995	209237	3	New London, Connecticut, United States	US	USCT		41.3557	-72.0995	209237	3	New London, Connecticut, United States	US	USCT		41.3557	-72.0995	209237	20250514180000	https://www.yahoo.com/news/london-officers-justified-shooting-armed-171100983.html
1243839096	20250514	202505	2025	2025.3671	GBR	UNITED KINGDOM	GBR								LEG	REPRESENTATIVES						LEG			0	040	040	04	1	1.0	4	1	4	-1.8970189701897	4	Northern Ireland, Craigavon, United Kingdom	UK	UKR8	40152	54.5	-6.5	-2604275	4	Northern Ireland, Craigavon, United Kingdom	UK	UKR8	40152	54.5	-6.5	-2604275	4	Northern Ireland, Craigavon, United Kingdom	UK	UKR8	40152	54.5	-6.5	-2604275	20250514180000	https://www.derrynow.com/news/northern-ireland/1801696/health-minister-disappointed-after-gps-vote-to-reject-surgery-funding-offer.html
1243839097	20250514	202505	2025	2025.3671	GBR	LONDON	GBR								MED	TELEVISION						MED			0	010	010	01	1	0.0	8	1	8	-1.06257378984651	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20250514180000	https://www.algemeiner.com/2025/05/14/uk-france-to-recognize-palestinian-state-palestinians-see-it-as-a-reward-for-oct-7-massacre/
1243839098	20250514	202505	2025	2025.3671	GBR	UNITED KINGDOM	GBR								MED	TELEVISION						MED			0	010	010	01	1	0.0	2	1	2	-1.06257378984651	1	Spain	SP	SP		40	-4	SP	1	Spain	SP	SP		40	-4	SP	1	Spain	SP	SP		40	-4	SP	20250514180000	https://www.algemeiner.com/2025/05/14/uk-france-to-recognize-palestinian-state-palestinians-see-it-as-a-reward-for-oct-7-massacre/
1243839099	20250514	202505	2025	2025.3671	GBR	LONDON	GBR								USA	UNITED STATES	USA								0	011	011	01	1	-0.1	2	1	2	-3.49227669576897	3	New London, Connecticut, United States	US	USCT	CT011	41.3557	-72.0995	209237	3	New London, Connecticut, United States	US	USCT		41.3557	-72.0995	209237	3	New London, Connecticut, United States	US	USCT		41.3557	-72.0995	209237	20250514180000	https://www.yahoo.com/news/london-officers-justified-shooting-armed-171100983.html
1243839100	20250514	202505	2025	2025.3671	GBR	BRITISH	GBR								USA	UNITED STATES	USA								1	040	040	04	1	1.0	2	1	2	0.33670033670034	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20250514180000	https://www.infowars.com/posts/washington-reveals-possible-nato-troop-deployment-plans-for-post-war-ukraine
1243839101	20250514	202505	2025	2025.3671	GBR	BRITISH	GBR								USA	UNITED STATES	USA								1	040	040	04	1	1.0	8	1	8	0.33670033670034	1	United Kingdom	UK	UK		54	-4	UK	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20250514180000	https://www.infowars.com/posts/washington-reveals-possible-nato-troop-deployment-plans-for-post-war-ukraine
1243839102	20250514	202505	2025	2025.3671	GBR	LONDON	GBR								USA	UNITED STATES	USA								0	124	124	12	3	-4.0	2	1	2	-3.49227669576897	3	New London, Connecticut, United States	US	USCT	CT011	41.3557	-72.0995	209237	3	New London, Connecticut, United States	US	USCT		41.3557	-72.0995	209237	3	New London, Connecticut, United States	US	USCT		41.3557	-72.0995	209237	20250514180000	https://www.yahoo.com/news/london-officers-justified-shooting-armed-171100983.html
1243839103	20250514	202505	2025	2025.3671	GBR	LONDON	GBR								USACOP	UNITED STATES	USA					COP			0	011	011	01	1	-0.1	2	1	2	-3.49227669576897	3	New London, Connecticut, United States	US	USCT	CT011	41.3557	-72.0995	209237	3	New London, Connecticut, United States	US	USCT		41.3557	-72.0995	209237	3	New London, Connecticut, United States	US	USCT		41.3557	-72.0995	209237	20250514180000	https://www.yahoo.com/news/london-officers-justified-shooting-armed-171100983.html
1243839104	20250514	202505	2025	2025.3671	GBR	LONDON	GBR								USACOP	UNITED STATES	USA					COP			0	124	124	12	3	-4.0	2	1	2	-3.49227669576897	3	New London, Connecticut, United States	US	USCT	CT011	41.3557	-72.0995	209237	3	New London, Connecticut, United States	US	USCT		41.3557	-72.0995	209237	3	New London, Connecticut, United States	US	USCT		41.3557	-72.0995	209237	20250514180000	https://www.yahoo.com/news/london-officers-justified-shooting-armed-171100983.html
1243839105	20250514	202505	2025	2025.3671	GBRCOP	LONDON	GBR					COP													0	011	011	01	1	-0.1	2	1	2	-3.49227669576897	3	New London, Connecticut, United States	US	USCT	CT011	41.3557	-72.0995	209237	0								3	New London, Connecticut, United States	US	USCT		41.3557	-72.0995	209237	20250514180000	https://www.yahoo.com/news/london-officers-justified-shooting-armed-171100983.html
1243839106	20250514	202505	2025	2025.3671	GBRCOP	LONDON	GBR					COP													0	124	124	12	3	-4.0	2	1	2	-3.49227669576897	3	New London, Connecticut, United States	US	USCT	CT011	41.3557	-72.0995	209237	0								3	New London, Connecticut, United States	US	USCT		41.3557	-72.0995	209237	20250514180000	https://www.yahoo.com/news/london-officers-justified-shooting-armed-171100983.html
1243839107	20250514	202505	2025	2025.3671	GBRCOP	SCOTLAND	GBR					COP			CRM	GANG						CRM			0	130	130	13	3	-4.4	10	1	10	-8.47457627118644	4	Glasgow, Glasgow City, United Kingdom	UK	UKV2	40176	55.8333	-4.25	-2597039	4	Glasgow, Glasgow City, United Kingdom	UK	UKV2	40176	55.8333	-4.25	-2597039	4	Glasgow, Glasgow City, United Kingdom	UK	UKV2	40176	55.8333	-4.25	-2597039	20250514180000	https://www.dailyrecord.co.uk/news/scottish-news/cops-probing-scotlands-gangland-war-35226702
1243839108	20250514	202505	2025	2025.3671	GBREDU	UNITED KINGDOM	GBR					EDU			GBR	UNITED KINGDOM	GBR								1	013	013	01	1	0.4	1	1	1	-2.7027027027027	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20250514180000	https://www.nzherald.co.nz/nz/why-new-zealand-immigration-stance-differs-from-uks-new-hardline-approach-the-front-page/7DTK4YWF7VCOFP3POWDWLXG5XU/
1243839109	20250514	202505	2025	2025.3671	GBRGOV	UNITED KINGDOM	GBR					GOV			SDN	KHARTOUM	SDN								1	036	036	03	1	4.0	1	1	1	-3.17195325542571	4	Khartoum, Al Khartum, Sudan	SU	SU29	37069	15.5881	32.5342	-1987	4	Khartoum, Al Khartum, Sudan	SU	SU29	37069	15.5881	32.5342	-1987	4	Khartoum, Al Khartum, Sudan	SU	SU29	37069	15.5881	32.5342	-1987	20250514180000	https://www.middleeastmonitor.com/authors/khalil-charles/
1243839110	20250514	202505	2025	2025.3671	GBRGOV	UNITED KINGDOM	GBR					GOV			SDN	KHARTOUM	SDN								1	036	036	03	1	4.0	1	1	1	-3.17195325542571	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20250514180000	https://www.middleeastmonitor.com/authors/khalil-charles/
1243839111	20250514	202505	2025	2025.3671	GBRGOV	UNITED KINGDOM	GBR					GOV			USA	THE US	USA								1	050	050	05	1	3.5	2	1	2	1.16279069767442	4	Northern Ireland, Craigavon, United Kingdom	UK	UKR8	40152	54.5	-6.5	-2604275	4	Northern Ireland, Craigavon, United Kingdom	UK	UKR8	40152	54.5	-6.5	-2604275	4	Northern Ireland, Craigavon, United Kingdom	UK	UKR8	40152	54.5	-6.5	-2604275	20250514180000	https://www.derrynow.com/news/northern-ireland/1801897/ni-agriculture-interests-must-be-listened-to-in-trade-deals-little-pengelly.html
1243839112	20250514	202505	2025	2025.3671	GBRGOVAGR	UNITED KINGDOM	GBR					GOV	AGR		IRL	IRELAND	IRL								1	130	130	13	3	-4.4	2	1	2	1.16279069767442	4	Northern Ireland, Craigavon, United Kingdom	UK	UKR8	40152	54.5	-6.5	-2604275	4	Northern Ireland, Craigavon, United Kingdom	UK	UKR8	40152	54.5	-6.5	-2604275	4	Northern Ireland, Craigavon, United Kingdom	UK	UKR8	40152	54.5	-6.5	-2604275	20250514180000	https://www.derrynow.com/news/northern-ireland/1801897/ni-agriculture-interests-must-be-listened-to-in-trade-deals-little-pengelly.html
1243839113	20250514	202505	2025	2025.3671	GBRGOVHLH	UNITED KINGDOM	GBR					GOV	HLH												1	110	110	11	3	-2.0	2	1	2	-1.8970189701897	4	Northern Ireland, Craigavon, United Kingdom	UK	UKR8	40152	54.5	-6.5	-2604275	0								4	Northern Ireland, Craigavon, United Kingdom	UK	UKR8	40152	54.5	-6.5	-2604275	20250514180000	https://www.derrynow.com/news/northern-ireland/1801696/health-minister-disappointed-after-gps-vote-to-reject-surgery-funding-offer.html
