1242027450	20250506	202505	2025	2025.3452	ARM	ARMENIAN	ARM								RUS	RUSSIAN	RUS								0	190	190	19	4	-10.0	1	1	1	-6.8930562595033	1	Armenia	AM	AM		40	45	AM	1	Armenia	AM	AM		40	45	AM	1	Armenia	AM	AM		40	45	AM	20250506064500	http://today.az/news/politics/258909.html
1242027451	20250506	202505	2025	2025.3452	ARM	ARMENIAN	ARM								RUS	RUSSIAN	RUS								0	190	190	19	4	-10.0	1	1	1	-6.8930562595033	1	Armenia	AM	AM		40	45	AM	1	Russia	RS	RS		60	100	RS	1	Armenia	AM	AM		40	45	AM	20250506064500	http://today.az/news/politics/258909.html
1242027452	20250506	202505	2025	2025.3452	ARMMIL	ARMENIAN	ARM					MIL													0	190	190	19	4	-10.0	6	1	6	-6.8930562595033	1	Armenia	AM	AM		40	45	AM	0								1	Armenia	AM	AM		40	45	AM	20250506064500	http://today.az/news/politics/258909.html
1242027453	20250506	202505	2025	2025.3452	AUS	AUSTRALIA	AUS																		1	010	010	01	1	0.0	4	1	4	-1.32248219735504	4	Daintree, Queensland, Australia	AS	AS04	40202	-16.25	145.317	-1568710	0								4	Daintree, Queensland, Australia	AS	AS04	40202	-16.25	145.317	-1568710	20250506064500	https://econews.com.au/67043/what-does-it-mean-to-protect-a-predator/
1242027454	20250506	202505	2025	2025.3452	AUS	AUSTRALIA	AUS																		1	010	010	01	1	0.0	4	1	4	1.81598062953995	4	Southern Cross, Victoria, Australia	AS	AS07	5407	-38.3	142.4	-1601296	0								4	Southern Cross, Victoria, Australia	AS	AS07	5407	-38.3	142.4	-1601296	20250506064500	https://www.aol.co.uk/news/eta-aquariids-meteor-shower-where-150040077.html
1242027455	20250506	202505	2025	2025.3452	AUS	AUSTRALIA	AUS																		0	012	012	01	1	-0.4	1	1	1	-11.3673805601318	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	0								4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	20250506064500	https://www.standard.net.au/story/8959806/court-hears-young-mans-role-in-frenzied-warrnambool-attack/
1242027456	20250506	202505	2025	2025.3452	AUS	AUSTRALIA	AUS																		1	012	012	01	1	-0.4	6	1	4	-2.89308176100629	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	0								4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	20250506064500	https://www.dailymail.co.uk/news/article-14681269/neighbourhood-war-Sydney-waverley-marco-fanuli.html
1242027457	20250506	202505	2025	2025.3452	AUS	AUSTRALIA	AUS																		0	012	012	01	1	-0.4	1	1	1	-11.3673805601318	4	Warrnambool, Victoria, Australia	AS	AS07	5423	-38.3818	142.488	-1608145	0								4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	20250506064500	https://www.standard.net.au/story/8959806/court-hears-young-mans-role-in-frenzied-warrnambool-attack/
1242027458	20250506	202505	2025	2025.3452	AUS	AUSTRALIA	AUS																		0	015	015	01	1	0.0	4	1	4	-11.3673805601318	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	0								4	Warrnambool, Victoria, Australia	AS	AS07	5423	-38.3818	142.488	-1608145	20250506064500	https://www.standard.net.au/story/8959806/court-hears-young-mans-role-in-frenzied-warrnambool-attack/
1242027459	20250506	202505	2025	2025.3452	AUS	VICTORIA	AUS																		0	017	017	01	1	0.0	3	1	3	-1.50970524802301	4	Mecca, Makkah, Saudi Arabia	SA	SA14	25312	21.4267	39.8261	-3096949	0								4	Mecca, Makkah, Saudi Arabia	SA	SA14	25312	21.4267	39.8261	-3096949	20250506064500	https://www.bbc.com/news/articles/cm2x0x5jvk8o
1242027460	20250506	202505	2025	2025.3452	AUS	AUSTRALIA	AUS																		0	020	020	02	1	3.0	1	1	1	-2.21402214022141	4	Narromine, New South Wales, Australia	AS	AS02	5096	-32.2312	148.241	-1590953	0								4	Narromine, New South Wales, Australia	AS	AS02	5096	-32.2312	148.241	-1590953	20250506064500	https://www.narrominenewsonline.com.au/story/8958607/liberal-partys-internal-conflict-erupts-in-leadership-clash/
1242027461	20250506	202505	2025	2025.3452	AUS	AUSTRALIAN	AUS																		0	043	043	04	1	2.8	4	1	4	-2.21402214022141	4	Narromine, New South Wales, Australia	AS	AS02	5096	-32.2312	148.241	-1590953	0								4	Narromine, New South Wales, Australia	AS	AS02	5096	-32.2312	148.241	-1590953	20250506064500	https://www.narrominenewsonline.com.au/story/8958607/liberal-partys-internal-conflict-erupts-in-leadership-clash/
1242027462	20250506	202505	2025	2025.3452	AUS	AUSTRALIA	AUS																		1	043	043	04	1	2.8	4	1	4	-11.3673805601318	4	Warrnambool, Victoria, Australia	AS	AS07	5423	-38.3818	142.488	-1608145	0								4	Warrnambool, Victoria, Australia	AS	AS07	5423	-38.3818	142.488	-1608145	20250506064500	https://www.standard.net.au/story/8959806/court-hears-young-mans-role-in-frenzied-warrnambool-attack/
1242027463	20250506	202505	2025	2025.3452	AUS	AUSTRALIA	AUS																		0	172	172	17	4	-5.0	2	1	2	-4.88599348534202	4	Claremont, Tasmania, Australia	AS	AS06	5338	-42.7833	147.25	-1565713	0								4	Claremont, Tasmania, Australia	AS	AS06	5338	-42.7833	147.25	-1565713	20250506064500	https://www.newidea.com.au/crime/claremont-killer-bradley-edwards-now/
1242027464	20250506	202505	2025	2025.3452	AUS	AUSTRALIA	AUS																		1	173	173	17	4	-5.0	1	1	1	-4.88599348534202	4	Claremont, Tasmania, Australia	AS	AS06	5338	-42.7833	147.25	-1565713	0								4	Claremont, Tasmania, Australia	AS	AS06	5338	-42.7833	147.25	-1565713	20250506064500	https://www.newidea.com.au/crime/claremont-killer-bradley-edwards-now/
1242027465	20250506	202505	2025	2025.3452	AUS	AUSTRALIA	AUS																		0	174	174	17	4	-5.0	1	1	1	-11.3673805601318	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	0								4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	20250506064500	https://www.standard.net.au/story/8959806/court-hears-young-mans-role-in-frenzied-warrnambool-attack/
1242027466	20250506	202505	2025	2025.3452	AUS	AUSTRALIA	AUS																		0	174	174	17	4	-5.0	1	1	1	-11.3673805601318	4	Warrnambool, Victoria, Australia	AS	AS07	5423	-38.3818	142.488	-1608145	0								4	Warrnambool, Victoria, Australia	AS	AS07	5423	-38.3818	142.488	-1608145	20250506064500	https://www.standard.net.au/story/8959806/court-hears-young-mans-role-in-frenzied-warrnambool-attack/
1242027467	20250506	202505	2025	2025.3452	AUS	AUSTRALIAN	AUS								AUSLEG	AUSTRALIA	AUS					LEG			0	020	020	02	1	3.0	2	1	2	-2.21402214022141	4	Narromine, New South Wales, Australia	AS	AS02	5096	-32.2312	148.241	-1590953	4	Narromine, New South Wales, Australia	AS	AS02	5096	-32.2312	148.241	-1590953	4	Narromine, New South Wales, Australia	AS	AS02	5096	-32.2312	148.241	-1590953	20250506064500	https://www.narrominenewsonline.com.au/story/8958607/liberal-partys-internal-conflict-erupts-in-leadership-clash/
1242027468	20250506	202505	2025	2025.3452	AUS	AUSTRALIA	AUS								BUS	COMPANY						BUS			0	012	012	01	1	-0.4	2	1	2	-2.89308176100629	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	20250506064500	https://www.dailymail.co.uk/news/article-14681269/neighbourhood-war-Sydney-waverley-marco-fanuli.html
1242027469	20250506	202505	2025	2025.3452	AUS	VICTORIA	AUS								BUSGOV	EMPLOYER						BUS	GOV		1	010	010	01	1	0.0	5	1	5	5.70719602977668	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20250506064500	https://employeebenefits.co.uk/motivation-and-recognition/uk-power-networks-uses-long-service-awards-night-to-recognise-employees/280677.article
1242027470	20250506	202505	2025	2025.3452	AUS	AUSTRALIA	AUS								COP	POLICE						COP			0	010	010	01	1	0.0	2	1	2	-11.3673805601318	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	4	Warrnambool, Victoria, Australia	AS	AS07	5423	-38.3818	142.488	-1608145	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	20250506064500	https://www.standard.net.au/story/8959806/court-hears-young-mans-role-in-frenzied-warrnambool-attack/
1242027471	20250506	202505	2025	2025.3452	AUS	AUSTRALIA	AUS								COP	POLICE COMMISSIONER						COP			1	013	013	01	1	0.4	6	2	6	-2.66076696165192	4	Darnum, Victoria, Australia	AS	AS07	154649	-38.1885	146.005	-1569027	4	Darnum, Victoria, Australia	AS	AS07	154649	-38.1885	146.005	-1569027	4	Darnum, Victoria, Australia	AS	AS07	154649	-38.1885	146.005	-1569027	20250506064500	https://www.aol.co.uk/coonabarabran-grandmother-mental-health-facility-060403919.html
1242027472	20250506	202505	2025	2025.3452	AUS	AUSTRALIA	AUS								COP	POLICE						COP			0	013	013	01	1	0.4	2	1	2	-11.3673805601318	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	4	Warrnambool, Victoria, Australia	AS	AS07	5423	-38.3818	142.488	-1608145	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	20250506064500	https://www.standard.net.au/story/8959806/court-hears-young-mans-role-in-frenzied-warrnambool-attack/
1242027473	20250506	202505	2025	2025.3452	AUS	AUSTRALIA	AUS								CRM	SERIAL KILLER						CRM			0	172	172	17	4	-5.0	4	1	4	-4.88599348534202	4	Claremont, Tasmania, Australia	AS	AS06	5338	-42.7833	147.25	-1565713	4	Claremont, Tasmania, Australia	AS	AS06	5338	-42.7833	147.25	-1565713	4	Claremont, Tasmania, Australia	AS	AS06	5338	-42.7833	147.25	-1565713	20250506064500	https://www.newidea.com.au/crime/claremont-killer-bradley-edwards-now/
1242027474	20250506	202505	2025	2025.3452	AUS	MELBOURNE	AUS								GOV	PRINCE						GOV			1	173	173	17	4	-5.0	2	1	2	-9.43396226415097	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	20250506064500	https://www.miragenews.com/charges-filed-after-armed-robberies-in-1455071/
1242027475	20250506	202505	2025	2025.3452	AUS	VICTORIA	AUS								JPN	JAPAN	JPN								0	017	017	01	1	0.0	1	1	1	-1.50970524802301	1	Japan	JA	JA		36	138	JA	1	Japan	JA	JA		36	138	JA	1	Japan	JA	JA		36	138	JA	20250506064500	https://www.bbc.com/news/articles/cm2x0x5jvk8o
1242027476	20250506	202505	2025	2025.3452	AUS	AUSTRALIA	AUS								LEG	SENATE						LEG			1	112	112	11	3	-2.0	4	1	4	-2.21402214022141	4	Narromine, New South Wales, Australia	AS	AS02	5096	-32.2312	148.241	-1590953	4	Narromine, New South Wales, Australia	AS	AS02	5096	-32.2312	148.241	-1590953	4	Narromine, New South Wales, Australia	AS	AS02	5096	-32.2312	148.241	-1590953	20250506064500	https://www.narrominenewsonline.com.au/story/8958607/liberal-partys-internal-conflict-erupts-in-leadership-clash/
1242027477	20250506	202505	2025	2025.3452	AUSCOP	VICTORIA	AUS					COP													0	090	090	09	2	-2.0	10	1	10	-2.79456193353474	0								0								0								20250506064500	https://www.aol.co.uk/erin-patterson-refused-help-plating-045435457.html
1242027478	20250506	202505	2025	2025.3452	AUSEDU	AUSTRALIA	AUS					EDU			AUS	AUSTRALIA	AUS								1	013	013	01	1	0.4	4	2	4	-0.41928721174004	4	Monash, South Australia, Australia	AS	AS05	5284	-34.2333	140.567	-1588322	4	Monash, South Australia, Australia	AS	AS05	5284	-34.2333	140.567	-1588322	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	20250506064500	https://www.standard.net.au/story/8959717/coalition-holds-ground-in-regional-victoria-in-labor-election-win/
1242027479	20250506	202505	2025	2025.3452	AUSEDU	AUSTRALIA	AUS					EDU			AUSCVL	AUSTRALIA	AUS					CVL			1	013	013	01	1	0.4	4	2	4	-0.41928721174004	4	Monash, South Australia, Australia	AS	AS05	5284	-34.2333	140.567	-1588322	4	Monash, South Australia, Australia	AS	AS05	5284	-34.2333	140.567	-1588322	4	Monash, South Australia, Australia	AS	AS05	5284	-34.2333	140.567	-1588322	20250506064500	https://www.standard.net.au/story/8959717/coalition-holds-ground-in-regional-victoria-in-labor-election-win/
1242027480	20250506	202505	2025	2025.3452	AUSEDU	AUSTRALIA	AUS					EDU			CVL	SCIENTIST						CVL			1	013	013	01	1	0.4	8	2	8	-0.41928721174004	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	20250506064500	https://www.standard.net.au/story/8959717/coalition-holds-ground-in-regional-victoria-in-labor-election-win/
1242027481	20250506	202505	2025	2025.3452	AUSGOV	PENNY WONG	AUS					GOV													1	010	010	01	1	0.0	2	1	2	-1	1	China	CH	CH		35	105	CH	0								1	China	CH	CH		35	105	CH	20250506064500	https://www.watoday.com.au/politics/federal/tehan-firms-as-kingmaker-in-liberal-leadership-battle-as-polling-leak-sparks-recriminations-20250506-p5lwvy.html
1242027482	20250506	202505	2025	2025.3452	AUSJUD	MELBOURNE	AUS					JUD			GOV	PRINCE						GOV			1	173	173	17	4	-5.0	6	1	6	-9.43396226415097	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	20250506064500	https://www.miragenews.com/charges-filed-after-armed-robberies-in-1455071/
1242027483	20250506	202505	2025	2025.3452	AUSLEG	AUSTRALIAN	AUS					LEG													0	020	020	02	1	3.0	5	1	5	-2.21402214022141	4	Narromine, New South Wales, Australia	AS	AS02	5096	-32.2312	148.241	-1590953	0								4	Narromine, New South Wales, Australia	AS	AS02	5096	-32.2312	148.241	-1590953	20250506064500	https://www.narrominenewsonline.com.au/story/8958607/liberal-partys-internal-conflict-erupts-in-leadership-clash/
1242027484	20250506	202505	2025	2025.3452	AZE	AZERBAIJAN	AZE																		1	010	010	01	1	0.0	2	1	2	-6.8930562595033	1	Armenia	AM	AM		40	45	AM	0								4	Gulustan, Goranboy, Azerbaijan	AJ	AJ21	147320	40.3565	46.5837	-2706306	20250506064500	http://today.az/news/politics/258909.html
1242027485	20250506	202505	2025	2025.3452	AZE	AZERBAIJAN	AZE								ARM	ARMENIA	ARM								0	030	030	03	1	4.0	3	1	3	0	1	Azerbaijan	AJ	AJ		40.5	47.5	AJ	1	Armenia	AM	AM		40	45	AM	1	Armenia	AM	AM		40	45	AM	20250506064500	https://www.counterpunch.org/2025/05/06/the-best-pope-in-my-lifetime/
1242027486	20250506	202505	2025	2025.3452	AZE	AZERBAIJAN	AZE								ARM	ARMENIA	ARM								0	030	030	03	1	4.0	1	1	1	0	1	Armenia	AM	AM		40	45	AM	1	Armenia	AM	AM		40	45	AM	1	Armenia	AM	AM		40	45	AM	20250506064500	https://www.counterpunch.org/2025/05/06/the-best-pope-in-my-lifetime/
1242027487	20250506	202505	2025	2025.3452	AZE	AZERBAIJAN	AZE								ARM	ARMENIA	ARM								0	030	030	03	1	4.0	1	1	1	0	1	Yemen	YM	YM		15.5	47.5	YM	1	Syria	SY	SY		35	38	SY	1	Syria	SY	SY		35	38	SY	20250506064500	https://www.counterpunch.org/2025/05/06/the-best-pope-in-my-lifetime/
1242027488	20250506	202505	2025	2025.3452	AZE	AZERBAIJAN	AZE								ARM	ARMENIA	ARM								0	193	193	19	4	-10.0	3	1	3	-6.8930562595033	4	Jaghazur, Laç, Azerbaijan	AJ	AJ28	4927	39.5928	46.4599	-2705852	1	Armenia	AM	AM		40	45	AM	1	Armenia	AM	AM		40	45	AM	20250506064500	http://today.az/news/politics/258909.html
1242027489	20250506	202505	2025	2025.3452	AZE	AZERBAIJAN	AZE								ARM	ARMENIA	ARM								0	193	193	19	4	-10.0	1	1	1	-6.8930562595033	4	Lachin, Laç, Azerbaijan	AJ	AJ28	535	39.6408	46.5469	-2707442	1	Armenia	AM	AM		40	45	AM	1	Armenia	AM	AM		40	45	AM	20250506064500	http://today.az/news/politics/258909.html
1242027490	20250506	202505	2025	2025.3452	AZE	AZERBAIJAN	AZE								ARMMIL	ARMENIA	ARM					MIL			0	190	190	19	4	-10.0	1	1	1	-6.8930562595033	4	Lachin, Laç, Azerbaijan	AJ	AJ28	535	39.6408	46.5469	-2707442	4	Gulustan, Goranboy, Azerbaijan	AJ	AJ21	147320	40.3565	46.5837	-2706306	4	Gulustan, Goranboy, Azerbaijan	AJ	AJ21	147320	40.3565	46.5837	-2706306	20250506064500	http://today.az/news/politics/258909.html
1242027491	20250506	202505	2025	2025.3452	AZE	AZERBAIJAN	AZE								ARMMIL	ARMENIA	ARM					MIL			0	190	190	19	4	-10.0	2	1	2	-6.8930562595033	4	Lachin, Laç, Azerbaijan	AJ	AJ28	535	39.6408	46.5469	-2707442	1	Armenia	AM	AM		40	45	AM	1	Armenia	AM	AM		40	45	AM	20250506064500	http://today.az/news/politics/258909.html
1242027492	20250506	202505	2025	2025.3452	AZE	AZERBAIJAN	AZE								ARMMIL	ARMENIA	ARM					MIL			0	190	190	19	4	-10.0	1	1	1	-6.8930562595033	4	Alazan, , Azerbaijan	AJ	AJ	515	41.067	46.633	-2875515	4	Alazan, , Azerbaijan	AJ	AJ	515	41.067	46.633	-2875515	4	Goranboy, Goranboy, Azerbaijan	AJ	AJ21	147315	40.6103	46.7897	-2706242	20250506064500	http://today.az/news/politics/258909.html
1242027493	20250506	202505	2025	2025.3452	AZE	AZERBAIJAN	AZE								CVL	VILLAGE						CVL			0	010	010	01	1	0.0	2	1	2	-6.8930562595033	4	Jaghazur, Laç, Azerbaijan	AJ	AJ28	4927	39.5928	46.4599	-2705852	4	Lachin, Laç, Azerbaijan	AJ	AJ28	535	39.6408	46.5469	-2707442	4	Lachin, Laç, Azerbaijan	AJ	AJ28	535	39.6408	46.5469	-2707442	20250506064500	http://today.az/news/politics/258909.html
1242027494	20250506	202505	2025	2025.3452	AZE	AZERBAIJAN	AZE								CVL	VILLAGE						CVL			0	010	010	01	1	0.0	1	1	1	-6.8930562595033	4	Jaghazur, Laç, Azerbaijan	AJ	AJ28	4927	39.5928	46.4599	-2705852	1	Armenia	AM	AM		40	45	AM	4	Lachin, Laç, Azerbaijan	AJ	AJ28	535	39.6408	46.5469	-2707442	20250506064500	http://today.az/news/politics/258909.html
1242027495	20250506	202505	2025	2025.3452	AZE	AZERBAIJAN	AZE								CVL	VILLAGE						CVL			0	010	010	01	1	0.0	1	1	1	-6.8930562595033	4	Lachin, Laç, Azerbaijan	AJ	AJ28	535	39.6408	46.5469	-2707442	1	Armenia	AM	AM		40	45	AM	4	Lachin, Laç, Azerbaijan	AJ	AJ28	535	39.6408	46.5469	-2707442	20250506064500	http://today.az/news/politics/258909.html
1242027496	20250506	202505	2025	2025.3452	AZE	AZERBAIJAN	AZE								CVL	VILLAGE						CVL			0	042	042	04	1	1.9	2	1	2	-6.8930562595033	4	Gulustan, Goranboy, Azerbaijan	AJ	AJ21	147320	40.3565	46.5837	-2706306	4	Gulustan, Goranboy, Azerbaijan	AJ	AJ21	147320	40.3565	46.5837	-2706306	4	Gulustan, Goranboy, Azerbaijan	AJ	AJ21	147320	40.3565	46.5837	-2706306	20250506064500	http://today.az/news/politics/258909.html
1242027497	20250506	202505	2025	2025.3452	AZE	AZERBAIJAN	AZE								CVL	VILLAGE						CVL			0	042	042	04	1	1.9	2	1	2	-6.8930562595033	4	Gulustan, Goranboy, Azerbaijan	AJ	AJ21	147320	40.3565	46.5837	-2706306	1	Armenia	AM	AM		40	45	AM	1	Armenia	AM	AM		40	45	AM	20250506064500	http://today.az/news/politics/258909.html
1242027498	20250506	202505	2025	2025.3452	AZE	AZERBAIJANI	AZE								CVL	RESIDENTS						CVL			0	190	190	19	4	-10.0	1	1	1	-6.8930562595033	4	Goranboy, Goranboy, Azerbaijan	AJ	AJ21	147315	40.6103	46.7897	-2706242	4	Goranboy, Goranboy, Azerbaijan	AJ	AJ21	147315	40.6103	46.7897	-2706242	4	Goranboy, Goranboy, Azerbaijan	AJ	AJ21	147315	40.6103	46.7897	-2706242	20250506064500	http://today.az/news/politics/258909.html
1242027499	20250506	202505	2025	2025.3452	AZE	AZERBAIJANI	AZE								CVL	RESIDENTS						CVL			0	190	190	19	4	-10.0	1	1	1	-6.8930562595033	4	Gulustan, Goranboy, Azerbaijan	AJ	AJ21	147320	40.3565	46.5837	-2706306	1	Armenia	AM	AM		40	45	AM	1	Armenia	AM	AM		40	45	AM	20250506064500	http://today.az/news/politics/258909.html
1242027500	20250506	202505	2025	2025.3452	AZECOP	AZERBAIJAN	AZE					COP			AZE	AZERBAIJAN	AZE								0	190	190	19	4	-10.0	1	1	1	-6.8930562595033	4	Gulustan, Goranboy, Azerbaijan	AJ	AJ21	147320	40.3565	46.5837	-2706306	4	Gulustan, Goranboy, Azerbaijan	AJ	AJ21	147320	40.3565	46.5837	-2706306	4	Gulustan, Goranboy, Azerbaijan	AJ	AJ21	147320	40.3565	46.5837	-2706306	20250506064500	http://today.az/news/politics/258909.html
